 Version bandmott1
  
      n =    8
      l =   40
  tausk =   10
  doall =    1
  denswp=   50
  histno=   49
   iran =    -6562683
     t  =  1.00000000
    mu  =  0.00000000
  delmu =  0.00000000
  bpar =   0.00000000
  dtau  =  0.05000000
 warms  =  1000
 sweeps =  1000
      u =  8.000000000000
  nwrap =     4
difflim =  0.001000000000
 errrat =  0.010000000000
 doauto =     0
orthlen =    12
  eorth =  0.000000000100
 dopair =     1
numpair =     1
lambda =   0.653732997987
  start =           0
 after disorder set, iran =     -6562683
   
 Using mu =   0.000000000000
   4   -0.1479084164 +-   0.0158067007
   5   -0.1436028000 +-   0.0129952714
   6   -0.1374218732 +-   0.0140375384
   7   -0.1290826396 +-   0.0114745038
   8   -0.1119222679 +-   0.0098673142
   9   -0.1073316748 +-   0.0087960426
  10   -0.0964110762 +-   0.0116954162
  11   -0.0821479029 +-   0.0073019422
  12   -0.0784664324 +-   0.0056901583
  13   -0.0762900857 +-   0.0063325174
  14   -0.0749373231 +-   0.0076272062
  15   -0.0776017098 +-   0.0118038371
  16   -0.0740509270 +-   0.0094051024
  17   -0.0800975039 +-   0.0104979344
  18   -0.0872516549 +-   0.0138294858
  19   -0.0863746122 +-   0.0114376582
  20   -0.0951647746 +-   0.0131334364
  21   -0.0886133279 +-   0.0099918844
  22   -0.0971141392 +-   0.0143275441
  23   -0.1051090558 +-   0.0174217839
  24   -0.1004001450 +-   0.0174449926
  25   -0.1017551815 +-   0.0188017234
  26   -0.1061538788 +-   0.0204072153
  27   -0.1230861062 +-   0.0354453024
  28   -0.1137066790 +-   0.0244807498
  29   -0.1151596166 +-   0.0221847371
  30   -0.1207563395 +-   0.0165095403
  31   -0.1334680759 +-   0.0143567188
  32   -0.1263345451 +-   0.0108084960
  33   -0.1302694618 +-   0.0117795202
  34   -0.1275677323 +-   0.0099237476
  35   -0.1277926848 +-   0.0117232989
  36   -0.1332474610 +-   0.0097940081
  37   -0.1414550026 +-   0.0092765340
  38   -0.1498028991 +-   0.0092981038
  39   -0.1603773022 +-   0.0072839262
  40   -0.1613736352 +-   0.0073514787
 nx =            0  ny =            2
   0    0.0179360132 +-   0.0018930871
   1    0.0183729606 +-   0.0021331704
   2    0.0175146932 +-   0.0013703721
   3    0.0173730806 +-   0.0013675633
   4    0.0177158464 +-   0.0017977501
   5    0.0177065385 +-   0.0017854621
   6    0.0173093106 +-   0.0018734104
   7    0.0166365624 +-   0.0020646010
   8    0.0162521714 +-   0.0021315693
   9    0.0174622197 +-   0.0028916951
  10    0.0191059755 +-   0.0040994816
  11    0.0198208901 +-   0.0044830504
  12    0.0192229044 +-   0.0040724572
  13    0.0196486870 +-   0.0039913995
  14    0.0186576209 +-   0.0034399477
  15    0.0174768241 +-   0.0031003068
  16    0.0162129363 +-   0.0023839075
  17    0.0153229982 +-   0.0025556789
  18    0.0155726392 +-   0.0031640683
  19    0.0158229794 +-   0.0034542504
  20    0.0163641664 +-   0.0032672751
  21    0.0153828744 +-   0.0027025071
  22    0.0173261104 +-   0.0035983316
  23    0.0179319267 +-   0.0031975493
  24    0.0164871726 +-   0.0019442060
  25    0.0159408527 +-   0.0018531571
  26    0.0144554106 +-   0.0019886806
  27    0.0145214404 +-   0.0020823085
  28    0.0144844002 +-   0.0023286019
  29    0.0154655784 +-   0.0027170580
  30    0.0171071168 +-   0.0043175267
  31    0.0156620518 +-   0.0027739809
  32    0.0153435025 +-   0.0020258992
  33    0.0152193290 +-   0.0015889370
  34    0.0171696342 +-   0.0019653110
  35    0.0188629302 +-   0.0029232096
  36    0.0200837124 +-   0.0024052260
  37    0.0174176192 +-   0.0017141313
  38    0.0174352784 +-   0.0016912813
  39    0.0176858888 +-   0.0017025246
  40    0.0179360132 +-   0.0018930871
 nx =            0  ny =            3
   0   -0.0043584983 +-   0.0007995169
   1   -0.0045444877 +-   0.0011976208
   2   -0.0035905703 +-   0.0006670188
   3   -0.0035260335 +-   0.0005785336
   4   -0.0035438641 +-   0.0005855312
   5   -0.0040215898 +-   0.0009361968
   6   -0.0048460632 +-   0.0013958803
   7   -0.0042032932 +-   0.0011336949
   8   -0.0052971567 +-   0.0020970756
   9   -0.0039832926 +-   0.0010846619
  10   -0.0043237462 +-   0.0013109441
  11   -0.0040466001 +-   0.0008975700
  12   -0.0044311756 +-   0.0014177956
  13   -0.0036853678 +-   0.0008760994
  14   -0.0042103822 +-   0.0014440536
  15   -0.0059136997 +-   0.0027364930
  16   -0.0043566654 +-   0.0013587510
  17   -0.0040055217 +-   0.0008050396
  18   -0.0046628405 +-   0.0011564626
  19   -0.0060129641 +-   0.0017754348
  20   -0.0049084118 +-   0.0013021092
  21   -0.0059492240 +-   0.0019527179
  22   -0.0057898420 +-   0.0019664797
  23   -0.0045979945 +-   0.0014318554
  24   -0.0054201304 +-   0.0021733630
  25   -0.0050683629 +-   0.0022410581
  26   -0.0044562004 +-   0.0016601478
  27   -0.0034721188 +-   0.0010125983
  28   -0.0032964387 +-   0.0008015205
  29   -0.0035189352 +-   0.0008667930
  30   -0.0039386236 +-   0.0010686961
  31   -0.0053509006 +-   0.0021299800
  32   -0.0074048244 +-   0.0035859135
  33   -0.0053949449 +-   0.0018815860
  34   -0.0047185829 +-   0.0013478417
  35   -0.0037913406 +-   0.0007484773
  36   -0.0033526092 +-   0.0005389139
  37   -0.0036236043 +-   0.0007074009
  38   -0.0033548923 +-   0.0004748021
  39   -0.0039714051 +-   0.0005533057
  40   -0.0043584983 +-   0.0007995169
 nx =            0  ny =            4
   0    0.0009466599 +-   0.0001897451
   1    0.0010675898 +-   0.0002414300
   2    0.0010786463 +-   0.0002261859
   3    0.0012932492 +-   0.0003304224
   4    0.0016225066 +-   0.0005807617
   5    0.0016100464 +-   0.0005545828
   6    0.0018020076 +-   0.0008635911
   7    0.0015048444 +-   0.0005770146
   8    0.0018132942 +-   0.0007279802
   9    0.0015479123 +-   0.0005126713
  10    0.0014506863 +-   0.0003829377
  11    0.0016470367 +-   0.0004501752
  12    0.0017740533 +-   0.0006424960
  13    0.0017207687 +-   0.0005550856
  14    0.0019794560 +-   0.0007348949
  15    0.0020259963 +-   0.0006077661
  16    0.0021237027 +-   0.0007276470
  17    0.0019746626 +-   0.0006161497
  18    0.0020362716 +-   0.0006835492
  19    0.0020411350 +-   0.0006742907
  20    0.0020254247 +-   0.0007109888
  21    0.0020411350 +-   0.0006742907
  22    0.0020362716 +-   0.0006835492
  23    0.0019746626 +-   0.0006161497
  24    0.0021237027 +-   0.0007276470
  25    0.0020259963 +-   0.0006077661
  26    0.0019794560 +-   0.0007348949
  27    0.0017207687 +-   0.0005550856
  28    0.0017740533 +-   0.0006424960
  29    0.0016470367 +-   0.0004501752
  30    0.0014506863 +-   0.0003829377
  31    0.0015479123 +-   0.0005126713
  32    0.0018132942 +-   0.0007279802
  33    0.0015048444 +-   0.0005770146
  34    0.0018020076 +-   0.0008635911
  35    0.0016100464 +-   0.0005545828
  36    0.0016225066 +-   0.0005807617
  37    0.0012932492 +-   0.0003304224
  38    0.0010786463 +-   0.0002261859
  39    0.0010675898 +-   0.0002414300
  40    0.0009466599 +-   0.0001897451
 nx =            1  ny =            1
   0    0.0395252027 +-   0.0041180154
   1    0.0376856473 +-   0.0032156075
   2    0.0356949096 +-   0.0026406593
   3    0.0340489342 +-   0.0016447909
   4    0.0351014260 +-   0.0024876431
   5    0.0363157526 +-   0.0030727322
   6    0.0390433439 +-   0.0044340314
   7    0.0389583051 +-   0.0058116101
   8    0.0381721199 +-   0.0040896809
   9    0.0402125229 +-   0.0051996502
  10    0.0382842527 +-   0.0042513393
  11    0.0383663715 +-   0.0048216278
  12    0.0410846327 +-   0.0073967435
  13    0.0362271611 +-   0.0050212450
  14    0.0347925831 +-   0.0059729547
  15    0.0351241142 +-   0.0052546358
  16    0.0350658948 +-   0.0049782464
  17    0.0328975191 +-   0.0046318471
  18    0.0315906958 +-   0.0045443371
  19    0.0306854052 +-   0.0045642757
  20    0.0346205203 +-   0.0064058333
  21    0.0388914659 +-   0.0071234458
  22    0.0413305166 +-   0.0080448465
  23    0.0376855433 +-   0.0062765008
  24    0.0411549890 +-   0.0081875807
  25    0.0451574272 +-   0.0097925976
  26    0.0440654717 +-   0.0092969371
  27    0.0467928619 +-   0.0086380466
  28    0.0449148944 +-   0.0059219749
  29    0.0487188522 +-   0.0074456399
  30    0.0494858555 +-   0.0099370516
  31    0.0548801892 +-   0.0139300936
  32    0.0540564898 +-   0.0135701737
  33    0.0544514905 +-   0.0137352858
  34    0.0515401042 +-   0.0140473349
  35    0.0595779658 +-   0.0222978901
  36    0.0537001142 +-   0.0121979627
  37    0.0436685245 +-   0.0058915020
  38    0.0465456341 +-   0.0068001842
  39    0.0434815697 +-   0.0058923812
  40    0.0395252027 +-   0.0041180154
 nx =            1  ny =            2
   0   -0.0115294990 +-   0.0019560167
   1   -0.0106105362 +-   0.0012064751
   2   -0.0106484810 +-   0.0011571307
   3   -0.0099253644 +-   0.0011398127
   4   -0.0090244593 +-   0.0009436034
   5   -0.0085661119 +-   0.0009135810
   6   -0.0089289667 +-   0.0008411833
   7   -0.0086156228 +-   0.0011324830
   8   -0.0078006089 +-   0.0011764785
   9   -0.0073496695 +-   0.0009972932
  10   -0.0070255243 +-   0.0008526191
  11   -0.0065697772 +-   0.0007797788
  12   -0.0070818228 +-   0.0008111344
  13   -0.0075351860 +-   0.0008213350
  14   -0.0073598482 +-   0.0008105236
  15   -0.0070486518 +-   0.0009107918
  16   -0.0081088379 +-   0.0015905145
  17   -0.0100096536 +-   0.0030073551
  18   -0.0107814767 +-   0.0042505929
  19   -0.0100705601 +-   0.0037443307
  20   -0.0140024495 +-   0.0069345998
  21   -0.0114772184 +-   0.0048856907
  22   -0.0130464728 +-   0.0066158058
  23   -0.0109778813 +-   0.0046158442
  24   -0.0107613745 +-   0.0042028499
  25   -0.0095345755 +-   0.0024162392
  26   -0.0094964601 +-   0.0022533522
  27   -0.0123547972 +-   0.0036402516
  28   -0.0168855196 +-   0.0067559787
  29   -0.0130924878 +-   0.0044655023
  30   -0.0135852630 +-   0.0060339672
  31   -0.0108819434 +-   0.0036670783
  32   -0.0100457035 +-   0.0025425344
  33   -0.0086915080 +-   0.0014326722
  34   -0.0098375407 +-   0.0018156335
  35   -0.0095025532 +-   0.0014456186
  36   -0.0093088739 +-   0.0013823854
  37   -0.0089305673 +-   0.0012542708
  38   -0.0093136404 +-   0.0015877902
  39   -0.0101978318 +-   0.0016374814
  40   -0.0115294990 +-   0.0019560167
 nx =            1  ny =            3
   0    0.0021286829 +-   0.0003908002
   1    0.0017357148 +-   0.0002456654
   2    0.0017280548 +-   0.0002488441
   3    0.0020287762 +-   0.0004674033
   4    0.0018876196 +-   0.0003839413
   5    0.0017183263 +-   0.0002890725
   6    0.0015782369 +-   0.0002282769
   7    0.0014756939 +-   0.0001824564
   8    0.0015578282 +-   0.0002888753
   9    0.0017186397 +-   0.0004433848
  10    0.0015173765 +-   0.0002894970
  11    0.0015766577 +-   0.0002396298
  12    0.0016060632 +-   0.0002509363
  13    0.0015909733 +-   0.0002919417
  14    0.0016199141 +-   0.0003634633
  15    0.0020496693 +-   0.0007302550
  16    0.0032464662 +-   0.0017038682
  17    0.0050663750 +-   0.0033779359
  18    0.0036184660 +-   0.0018374332
  19    0.0029219009 +-   0.0009846507
  20    0.0021785986 +-   0.0005564354
  21    0.0022143725 +-   0.0005555348
  22    0.0026675575 +-   0.0007214160
  23    0.0033510390 +-   0.0010990377
  24    0.0041890676 +-   0.0017787526
  25    0.0038179952 +-   0.0016274690
  26    0.0032375713 +-   0.0013312757
  27    0.0038853692 +-   0.0017113742
  28    0.0044599594 +-   0.0020171929
  29    0.0044639493 +-   0.0021111627
  30    0.0034084137 +-   0.0013093463
  31    0.0038035509 +-   0.0015082323
  32    0.0030257493 +-   0.0009367886
  33    0.0024066965 +-   0.0006908343
  34    0.0026851987 +-   0.0010061667
  35    0.0024707281 +-   0.0009280300
  36    0.0027487105 +-   0.0012704790
  37    0.0023851262 +-   0.0007951175
  38    0.0026089876 +-   0.0010025489
  39    0.0021305723 +-   0.0005096671
  40    0.0021286829 +-   0.0003908002
 nx =            1  ny =            4
   0   -0.0010012068 +-   0.0003190917
   1   -0.0009571464 +-   0.0002466202
   2   -0.0008278895 +-   0.0001707301
   3   -0.0009438441 +-   0.0002461305
   4   -0.0010958376 +-   0.0004448018
   5   -0.0009485571 +-   0.0002500115
   6   -0.0008600921 +-   0.0001749140
   7   -0.0008436432 +-   0.0001796140
   8   -0.0009195742 +-   0.0002405956
   9   -0.0010227803 +-   0.0003331197
  10   -0.0009281845 +-   0.0002408624
  11   -0.0010830550 +-   0.0003090517
  12   -0.0010552143 +-   0.0002673014
  13   -0.0011679050 +-   0.0003326454
  14   -0.0011896451 +-   0.0003394425
  15   -0.0016485853 +-   0.0004961364
  16   -0.0014161727 +-   0.0004367899
  17   -0.0014994657 +-   0.0004905551
  18   -0.0016449550 +-   0.0005197996
  19   -0.0013156771 +-   0.0004339980
  20   -0.0012358123 +-   0.0004920363
  21   -0.0014571796 +-   0.0007871416
  22   -0.0010233440 +-   0.0004305465
  23   -0.0008028930 +-   0.0002977370
  24   -0.0008614529 +-   0.0002976414
  25   -0.0008992770 +-   0.0002564982
  26   -0.0010039871 +-   0.0003171138
  27   -0.0010601999 +-   0.0003277499
  28   -0.0009482125 +-   0.0002481663
  29   -0.0010239086 +-   0.0002860431
  30   -0.0008375592 +-   0.0001907454
  31   -0.0009039721 +-   0.0002237272
  32   -0.0009771587 +-   0.0002961088
  33   -0.0009638559 +-   0.0002566822
  34   -0.0009542456 +-   0.0002217037
  35   -0.0010886826 +-   0.0002990294
  36   -0.0010374116 +-   0.0003091721
  37   -0.0009997314 +-   0.0002824829
  38   -0.0009941790 +-   0.0002667612
  39   -0.0010594804 +-   0.0003338015
  40   -0.0010012068 +-   0.0003190917
 nx =            2  ny =            2
   0    0.0038468882 +-   0.0007664791
   1    0.0047099090 +-   0.0016151256
   2    0.0068617003 +-   0.0034091488
   3    0.0096414600 +-   0.0064259440
   4    0.0073927560 +-   0.0042318816
   5    0.0092409396 +-   0.0057782779
   6    0.0069199389 +-   0.0029564335
   7    0.0045493811 +-   0.0013391066
   8    0.0042472055 +-   0.0013061981
   9    0.0035737990 +-   0.0007383188
  10    0.0032060785 +-   0.0004937556
  11    0.0033148438 +-   0.0005975391
  12    0.0036023756 +-   0.0006980577
  13    0.0034289992 +-   0.0005549536
  14    0.0037786352 +-   0.0005434083
  15    0.0041857852 +-   0.0007999804
  16    0.0046128680 +-   0.0011181035
  17    0.0039396673 +-   0.0008479462
  18    0.0033850909 +-   0.0007756726
  19    0.0031853802 +-   0.0006187719
  20    0.0031140157 +-   0.0006029835
  21    0.0034745124 +-   0.0008194053
  22    0.0047008669 +-   0.0015552153
  23    0.0049495103 +-   0.0014915460
  24    0.0059431396 +-   0.0025010315
  25    0.0056017692 +-   0.0021292059
  26    0.0061422313 +-   0.0023804740
  27    0.0050805862 +-   0.0013815381
  28    0.0051131445 +-   0.0012563354
  29    0.0051030612 +-   0.0010507234
  30    0.0054090932 +-   0.0016960616
  31    0.0040219901 +-   0.0008722473
  32    0.0032801900 +-   0.0003719478
  33    0.0032285095 +-   0.0004506924
  34    0.0035764497 +-   0.0007741442
  35    0.0035296812 +-   0.0007240917
  36    0.0036467645 +-   0.0008836733
  37    0.0033743364 +-   0.0006556883
  38    0.0034535706 +-   0.0006873071
  39    0.0038555828 +-   0.0007072036
  40    0.0038468882 +-   0.0007664791
 nx =            2  ny =            3
   0   -0.0013316898 +-   0.0002868420
   1   -0.0014853524 +-   0.0004884935
   2   -0.0014530345 +-   0.0006035081
   3   -0.0016199067 +-   0.0008268024
   4   -0.0011411641 +-   0.0003943246
   5   -0.0009056595 +-   0.0001921207
   6   -0.0008338600 +-   0.0001341446
   7   -0.0008985611 +-   0.0002074478
   8   -0.0010180027 +-   0.0003599014
   9   -0.0008660483 +-   0.0002297922
  10   -0.0008864479 +-   0.0002482426
  11   -0.0008159171 +-   0.0001833990
  12   -0.0007977584 +-   0.0001991709
  13   -0.0008933255 +-   0.0002511776
  14   -0.0011895922 +-   0.0004312730
  15   -0.0009766166 +-   0.0002920989
  16   -0.0008216010 +-   0.0001811065
  17   -0.0008515045 +-   0.0002393076
  18   -0.0009073377 +-   0.0002241313
  19   -0.0009094506 +-   0.0002451487
  20   -0.0009369863 +-   0.0002232417
  21   -0.0010959811 +-   0.0002757630
  22   -0.0012832488 +-   0.0004224249
  23   -0.0012347130 +-   0.0003801200
  24   -0.0013719624 +-   0.0004749109
  25   -0.0013293925 +-   0.0002987459
  26   -0.0014188684 +-   0.0003829455
  27   -0.0013299146 +-   0.0003887609
  28   -0.0011367916 +-   0.0002920050
  29   -0.0011074775 +-   0.0002790022
  30   -0.0010939471 +-   0.0003339038
  31   -0.0010162965 +-   0.0002245677
  32   -0.0010597682 +-   0.0002887739
  33   -0.0012028710 +-   0.0003418421
  34   -0.0015035674 +-   0.0005240141
  35   -0.0015326477 +-   0.0005467479
  36   -0.0018029559 +-   0.0009497137
  37   -0.0014349116 +-   0.0005249734
  38   -0.0011715423 +-   0.0002810686
  39   -0.0012657221 +-   0.0003235311
  40   -0.0013316898 +-   0.0002868420
 nx =            2  ny =            4
   0    0.0005001450 +-   0.0001246985
   1    0.0004513751 +-   0.0001019151
   2    0.0005098275 +-   0.0001636501
   3    0.0004092919 +-   0.0000983810
   4    0.0003988113 +-   0.0000772254
   5    0.0004583660 +-   0.0001364444
   6    0.0005479458 +-   0.0002441786
   7    0.0004037383 +-   0.0001398089
   8    0.0003253637 +-   0.0000806699
   9    0.0002951733 +-   0.0000474508
  10    0.0002702901 +-   0.0000442162
  11    0.0002720536 +-   0.0000417493
  12    0.0002878625 +-   0.0000544384
  13    0.0003138771 +-   0.0000664873
  14    0.0003630970 +-   0.0000800841
  15    0.0003585392 +-   0.0000836941
  16    0.0003901996 +-   0.0000875900
  17    0.0004452125 +-   0.0001281989
  18    0.0004531462 +-   0.0001447049
  19    0.0005445546 +-   0.0001415529
  20    0.0006483316 +-   0.0001963282
  21    0.0007796399 +-   0.0003224334
  22    0.0006387983 +-   0.0002166930
  23    0.0006929249 +-   0.0003030527
  24    0.0005386186 +-   0.0001788513
  25    0.0004897508 +-   0.0001400626
  26    0.0005321169 +-   0.0001828532
  27    0.0004606841 +-   0.0001277171
  28    0.0004816842 +-   0.0001733927
  29    0.0005101466 +-   0.0001808511
  30    0.0004884311 +-   0.0001800571
  31    0.0003803784 +-   0.0001216777
  32    0.0003702280 +-   0.0001039678
  33    0.0003734418 +-   0.0000857550
  34    0.0003970778 +-   0.0000861213
  35    0.0004604373 +-   0.0001156885
  36    0.0005936703 +-   0.0002030991
  37    0.0005422066 +-   0.0001433535
  38    0.0005677068 +-   0.0002009556
  39    0.0004839067 +-   0.0001269286
  40    0.0005001450 +-   0.0001246985
 nx =            3  ny =            3
   0    0.0004392188 +-   0.0001352362
   1    0.0004348553 +-   0.0001312603
   2    0.0005844454 +-   0.0002702873
   3    0.0009990804 +-   0.0006405007
   4    0.0016591045 +-   0.0012731630
   5    0.0011110244 +-   0.0008128515
   6    0.0012157721 +-   0.0009437133
   7    0.0007915527 +-   0.0004728150
   8    0.0005358543 +-   0.0002292147
   9    0.0004251008 +-   0.0001391402
  10    0.0002945913 +-   0.0000793119
  11    0.0002422016 +-   0.0000529050
  12    0.0002652414 +-   0.0000697054
  13    0.0003397166 +-   0.0001073127
  14    0.0004775057 +-   0.0001864634
  15    0.0004756240 +-   0.0001618127
  16    0.0004998705 +-   0.0001860060
  17    0.0004721300 +-   0.0001728899
  18    0.0003736606 +-   0.0001084894
  19    0.0003962969 +-   0.0001229023
  20    0.0004410354 +-   0.0001428760
  21    0.0004252360 +-   0.0001295309
  22    0.0004639621 +-   0.0001495364
  23    0.0004405581 +-   0.0001277283
  24    0.0004968107 +-   0.0001316911
  25    0.0004151445 +-   0.0001085879
  26    0.0004153219 +-   0.0001170902
  27    0.0004135575 +-   0.0001355134
  28    0.0003890744 +-   0.0001232341
  29    0.0003444373 +-   0.0000973454
  30    0.0003044990 +-   0.0000810382
  31    0.0003587196 +-   0.0001201394
  32    0.0004197752 +-   0.0001280292
  33    0.0005417537 +-   0.0002050156
  34    0.0004669374 +-   0.0001547242
  35    0.0005097707 +-   0.0001663083
  36    0.0006019002 +-   0.0002249195
  37    0.0005297120 +-   0.0001700567
  38    0.0006205753 +-   0.0002425177
  39    0.0005564087 +-   0.0001934679
  40    0.0004392188 +-   0.0001352362
 nx =            3  ny =            4
   0   -0.0001795486 +-   0.0000326326
   1   -0.0001908009 +-   0.0000442962
   2   -0.0002265986 +-   0.0000621659
   3   -0.0002058582 +-   0.0000546581
   4   -0.0002224890 +-   0.0000621775
   5   -0.0001901887 +-   0.0000490508
   6   -0.0001919856 +-   0.0000555329
   7   -0.0001943709 +-   0.0000635914
   8   -0.0002031166 +-   0.0000646216
   9   -0.0002652228 +-   0.0001224619
  10   -0.0003485145 +-   0.0002068849
  11   -0.0002579127 +-   0.0001288910
  12   -0.0002819465 +-   0.0001505063
  13   -0.0004098045 +-   0.0002665622
  14   -0.0003273111 +-   0.0001753936
  15   -0.0002295398 +-   0.0000814400
  16   -0.0001837616 +-   0.0000466380
  17   -0.0001935601 +-   0.0000529035
  18   -0.0002175219 +-   0.0000734102
  19   -0.0003011596 +-   0.0001273317
  20   -0.0002167957 +-   0.0000647910
  21   -0.0001664767 +-   0.0000368576
  22   -0.0001652011 +-   0.0000404666
  23   -0.0001860441 +-   0.0000566196
  24   -0.0001938046 +-   0.0000527326
  25   -0.0001859882 +-   0.0000501485
  26   -0.0001767061 +-   0.0000491212
  27   -0.0001957710 +-   0.0000628154
  28   -0.0001787838 +-   0.0000544545
  29   -0.0002134636 +-   0.0000865007
  30   -0.0002871357 +-   0.0001587801
  31   -0.0002151089 +-   0.0000982033
  32   -0.0002067779 +-   0.0000757629
  33   -0.0001984987 +-   0.0000442015
  34   -0.0002047912 +-   0.0000364734
  35   -0.0001711745 +-   0.0000253797
  36   -0.0001710116 +-   0.0000261569
  37   -0.0001894202 +-   0.0000345825
  38   -0.0001652652 +-   0.0000273855
  39   -0.0001664608 +-   0.0000275884
  40   -0.0001795486 +-   0.0000326326
 nx =            4  ny =            4
   0    0.0001049500 +-   0.0000348180
   1    0.0001030156 +-   0.0000318549
   2    0.0000942434 +-   0.0000298900
   3    0.0000898630 +-   0.0000205114
   4    0.0000852073 +-   0.0000139122
   5    0.0000988263 +-   0.0000195766
   6    0.0001279424 +-   0.0000372823
   7    0.0001056735 +-   0.0000216647
   8    0.0000955587 +-   0.0000172997
   9    0.0001140952 +-   0.0000273506
  10    0.0001169699 +-   0.0000300313
  11    0.0001457244 +-   0.0000543212
  12    0.0001184084 +-   0.0000279254
  13    0.0001119041 +-   0.0000192252
  14    0.0001283748 +-   0.0000291153
  15    0.0001140357 +-   0.0000199637
  16    0.0001212008 +-   0.0000311053
